X,Y,Name,description,ADDRESSBLOCKHOUSENUMBER,LATITUDE,STATUS,CLEANINGSTARTDATE,ADDRESSUNITNUMBER,ADDRESSFLOORNUMBER,NO_OF_FOOD_STALLS,HYPERLINK,REGION,LONGITUDE,INFO_ON_CO_LOCATORS,NO_OF_MARKET_STALLS,AWARDED_DATE,LANDYADDRESSPOINT,CLEANINGENDDATE,PHOTOURL,DESCRIPTION2,NAME2,ADDRESSTYPE,UPGRADING_STATUS,ADDRESSBUILDINGNAME,COMPLETION_DATE,LANDXADDRESSPOINT,ADDRESSSTREETNAME,ADDRESSPOSTALCODE,DESCRIPTION_MYENV,IMPLEMENTATION_DATE,ADDRESS_MYENV,INC_CRC,FMEL_UPD_D
103.887128535137,1.32784956142548,Circuit Road Blk 80 (80 Circuit Road Market and Food Centre),HUP Reconfiguration,80,1.32790005,Existing,8/7/2019,,,16,,East,103.8871536,,43,,34452.44,10/7/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1262153912521.jpg,,,I,Completed,,22/2/2003,33988.5,Circuit Road,370080,"Built in 1967, the hawker centre at Blk 80 Circuit Road comprises 16 cooked food stalls and 43 market stalls. One of the three hawker centres serving the residents living in the vicinity of Circuit Road.",,"Blk 80, Circuit Road, Singapore 370080",3BE7F742A1B733A9,20190625150818
103.90182514721,1.30941418731184,Dunman Food Centre,HUP Standard Upgrading,271,1.309412,Existing,29/7/2019,,,30,,East,103.901825,,0,,32413.99,29/7/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1262155459807.jpg,,,I,Completed,,3/12/2002,35624.14,Onan Road,424768,"Built in 1974, Dunman Food Centre has since played a vital role in providing resonably-priced cuisines to the residents of Joo Chiat area. Upgraded in 2002, the centre comprises 30 cooked food stalls.",,"271, Onan Road, Singapore 424768",5924E489A37B0A58,20190625150818
103.895609494855,1.3151420505272,Haig Road Blk 13/14 (Haig Road Market and Cooked Food Centre),HUP Reconfiguration,13/14,1.31518996,Existing,23/9/2019,,,72,,East,103.8956528,,146,,33047.33,25/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1267848993155.jpg,,,I,Completed,,4/8/2010,34932.38,Haig Road,430013,"Built in 1977, the hawker centre at Blk 13/14 Haig Road is easily visible from Changi Road. Comprising 72 cooked food stalls and 146 market stalls, its ideal location as well as the wide selection of affordable hawker fare have attracted many residents and working professionals around the vicinity.",,"Blk 13/14, Haig Road, Singapore 430013/430014",110148A507015170,20190807094420
103.829626834637,1.28797543998733,Havelock Road Blk 22A/B (Havelock Road Cooked Food Centre),HUP Standard Upgrading,22A/B,1.28804004,Existing,23/9/2019,,,30,,Central,103.829689,,0,,30043.3,23/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1262152823428.jpg,,,I,Completed,,27/4/2007,27589.14,Havelock Road,161022,"Built in 1969, the standalone hawker centre located in the Havelock area comprises 30 cooked food stalls. It was upgraded in 2007.",,"Blk 22A/B, Havelock Road, Singapore 161022/162022",1CFBA3CB56383C77,20190807094420
103.85406806286,1.32342175143826,Whampoa Drive Blk 91/92 (Whampoa Drive Makan Place/Whampoa Market),HUP Standard Upgrading,91/92,1.32349002,Existing,16/9/2019,,,52,,Central,103.8541336,,112,,33962.78,17/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1262154257763.jpg,,,I,Completed,,25/10/2007,30309.21,Whampoa Drive,320091,"Known also as Whampoa Drive Makan Place, this is one hawker centre in Singapore which has become inceasingly famous over the years. Patrons can easily find popular stalls serving up excellent dishes to satisfy their palate. Be prepared to wait during peak hours as the premise is packed with diners!",,"Blk 91/92, Whampoa Drive, Singapore 320091/320092",38A4F531E67DC1BF,20190807094420
103.800696448529,1.43993283228134,Kampung Admiralty Hawker Centre,New Centre,676,1.440119,Existing (new),9/9/2019,,,43,,North,103.800735,studio apartments/supermarket/shops/specialist centre/senior care centre/child care centre/senior activity centre,0,17/10/2014,46846,10/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/kampung-admiralty-hawker-centre.jpg,,,,,Kampung Admiralty,2017,24369.66,Woodlands Drive 71,730676,"Built in 2017, the Kampung Admiralty Hawker Centre is a communal dining space which allows patrons to feast on Singapore’s favourite street food while learning the cultural diversity of our local food.  The centre consists of 43 cooked food stalls.  The centre features natural ventilation, family-friendly features, such as child-friendly toilet facilities.",1/4/2014,"Blk 676, Woodlands Drive 71, Singapore 730676",8E56FA1FF4E12534,20190807094420
103.906338526157,1.30228513841822,Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre),Opted out of HUP,84,1.30233002,Existing,16/9/2019,,,55,,East,103.9063873,,143,,31625.71,17/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1267875360164.jpg,,,I,Completed,,,36126.46,Marine Parade Central,440084,"Located across Parkway Parade Shopping Centre, the hawker centre has been around since 1976. It is popular with patrons throughout the day. A wide variety of local food is available at the hawker centre including Char Kway Teow, Beef Noodles, Economical Rice, Desserts etc.  Comprises 55 cooked food stalls and 143 market stalls.",,"Blk 84, Marine Parade Central, Singapore 440084",069C7A0A98981C46,20190807094420
103.814165010384,1.32413422253318,Adam Road Food Centre,HUP Standard Upgrading,2,1.32413197,Existing,2/9/2019,,,32,,Central,103.8141632,,0,,34041.56,2/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1267437914368.jpg,,,I,Completed,,30/4/2002,25868.4,Adam Road,289876,"Built in 1974, Adam Food Centre comprises 32 cooked food stalls.  Although small in size, the hawker centre has a huge reputation.  Popular food offered in the centre includes BBQ Seafood, Nasi Lemak, Prawn Noodles etc.",,"2, Adam Road, Singapore 289876",EC26BEAC47197359,20190807094420
103.88701902611,1.32064829234987,Aljunied Ave 2 Blk 117 (Blk 117 Aljunied Market and Food Centre),HUP Standard Upgrading,117,1.32070994,Existing,23/9/2019,,,79,,East,103.8870926,,82,,33656.16,26/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1262154437879.jpg,,,I,Completed,,30/11/2005,33976.33,Aljunied Ave 2,380117,"Next to Geylang East Swimming Complex and other amenities, the hawker centre caters to the marketing and dining needs of the residents at Geylang East. The centre was built in 1978 and comprises 79 cooked food stalls and 82 market stalls.",,"Blk 117, Aljunied Ave 2, Singapore 380117",AA7744C0E318C307,20190807094420
103.846606784092,1.27921844263268,Amoy Street Food Centre (Telok Ayer Food Centre),HUP Standard Upgrading,,1.27912903,Existing,7/9/2019,,,134,,Central,103.8469849,,1,,29075,7/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1265968760190.jpg,,,I,Completed,National Development Building,17/2/2003,29478.87,Telok Ayer Street,069111,"Built in 1983, the two-storey food centre is located within the central business district.  Housing many well-known stalls, the centre has evolved into a favourite lunch venue for executives working near Shenton Way. Be spoilt by the choice of hawker fare at affordable prices!",,"National Development Building, Annex B, Telok Ayer Street, Singapore 069111",81106E057AD83D98,20190807094420
103.879417030673,1.31708335109102,Sims Place Blk 49 (Sims Vista Market and Food Centre),HUP Reconfiguration,49,1.31710005,Existing,16/9/2019,,,66,,East,103.8793793,,78,,33261.95,17/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1262153128123.jpg,,,I,Completed,,15/11/2006,33130.31,Sims Place,380049,"Also known as Sims Vista Market and Food Centre, the hawker centre is nestled within the idyllic Sims Vista estate. Originally built in 1976, the hawker centre was upgraded in 2006 to improve its physical facade and provide a more hygienic environment for both stallholders and patrons alike. 66 cooked food stalls and 78 market stalls serve patrons of the hawker centre.",,"Blk 49, Sims Place, Singapore 380049",87604B5A01241E9F,20190807094420
103.863883249985,1.30287548090781,Golden Mile Food Centre,HUP Standard Upgrading,505,1.30287397,Existing,15/7/2019,,,112,,Central,103.8638763,,111,,31690.89,16/7/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1262155571228.jpg,,,I,Completed,,4/7/2002,31401.57,Beach Road,199583,"Home to lock-up stalls selling army stuff, Golden Mile Food Centre is a ""must go"" place if you are looking for affordable army / camping equipment. The food section located at the first and second levels definitely does not pale in comparison. It offers well-known local and international cuisines by 111 cooked food stalls. Fanciful food selection at great prices!",,"505, Beach Road, Singapore 199583",68D2109234A55D7F,20190625150818
103.88394058022,1.30241881353449,Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market),HUP Standard Upgrading,4A,1.30243003,Existing,8/7/2019,,,52,,East,103.8839798,,53,,31640.43,9/7/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1267874223880.jpg,,,I,Completed,,16/2/2012,33633.770000000004,Jalan Batu,432004,"Built in 1969, Blk 4A Jalan Batu comprises both a market and food section. The centre houses 52 cooked food stalls and 53 market stalls.",,"Blk 4A, Jalan Batu, Singapore 432004",551478E0A19F9DB8,20190625150818
103.863021377531,1.31921699786807,Bendemeer Road Blk 29 (Bendemeer Market and Food Centre),HUP Standard Upgrading,29,1.31928003,Existing,11/3/2019,,,88,,Central,103.8630905,,105,,33497.85,12/3/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1262226446535.jpg,,,I,Completed,,31/12/2004,31305.63,Bendemeer Road,330029,"Just a few minutes away from Boon Keng MRT station, the hawker centre is very popular with the nearby residents as well as the workers at Kallang Bahru Industrial Estate because of its location and affordable local cuisines.",,"Blk 29, Bendemeer Road, Singapore 330029",A7DB5A3EBB46DBE6,20190807094420
103.827358017197,1.28882210205212,Beo Crescent Market,HUP Standard Upgrading,38A,1.28848803,Existing,16/9/2019,,,32,,Central,103.8272476,,62,,30136.920000000002,16/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1267807628554.jpg,,,I,Completed,,18/1/2010,27336.64,Beo Crescent,169982,"Located near to Tiong Bahru MRT station and PSB Academy, Beo Crescent Market/Food Centre was built in 1965.  The centre serves the mature estate of Havelock and Tiong Bahru area.",,"38A, Beo Crescent, Singapore 169982",D232402B879C1B39,20190807094420
103.856853966617,1.30733651651517,Berseh Food Centre,HUP Standard Upgrading,166,1.30733502,Existing,30/9/2019,,,66,,Central,103.8568497,,0,,32184.16,30/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1265176120532.jpg,,,I,Completed,,5/3/2004,30619.27,Jalan Besar,208877,"Located along Jalan Besar Road, Berseh Food Centre houses 66 cooked food stalls. Built in 1975, the food centre presents an added nostalgic flavour with the rows of meticulously restored pre-war shophouses surrounding it.",,"166, Jalan Besar, Singapore 208877",A7CCEB2CFEA1D95F,20190807094420
103.850530969624,1.30620584090733,Buffalo Road Blk 665 (Tekka Centre/Zhu Jiao Market),HUP Standard Upgrading,665,1.30619001,Existing,9/9/2019,,,119,,Central,103.8506699,,284,,32059.13,10/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1262156313186.jpg,,,I,Completed,,30/6/2009,29915.58,Buffalo Road,210665,"More commonly known as Tekka Centre, the hawker centre is a popular haunt for marketing and dining needs, especially with the Indian community. An amazing variety of fresh produce is sold at the market.  Built in 1980, it is the second largest hawker centre in Singapore housing more than 400 stalls. An iconic landmark in the Little India area!",,"Blk 665, Buffalo Road, Singapore 210665",D09ADF34E6D5D8C9,20190807094420
103.742891623681,1.32084835041654,Teban Garden Road Blk 37A (Teban Gardens Market and Food Centre),HUP Rebuilding,37A,1.3205173000000001,Existing,16/9/2019,,,28,,West,103.7420807,,52,,33678.4,17/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1262153022672.jpg,,,I,Completed,,3/1/2008,17936.37,Teban Gardens Road,601037,"Located near Pandan Reservoir, the hawker centre comprises 28 cooked food stalls and 52 market stalls.  Built in 1976 to serve residents staying nearby.",,"Blk 37A, Teban Garden Road, Singapore 601037",D50987C72466377E,20190807094420
103.818641695106,1.27736683810317,Telok Blangah Crescent Blk 11 (11 Telok Blangah Crescent Market and Food Centre),HUP Standard Upgrading,11,1.27743995,Existing,30/9/2019,,,56,,West,103.8187332,,77,,28870.260000000002,1/10/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1267876741836.gif,,,I,Completed,,15/1/2010,26366.58,Telok Blangah Crescent,090011,"The hawker centre was built in 1974 to serve the dining and marketing needs of residents living in the Telok Blangah area.  After its facelift in 2009, the upgraded centre boasts enhanced features such as ramps and wider circulation spaces for the physically challenged and elderly patrons.",,"Blk 11, Telok Blangah Crescent, Singapore 090011",917DDC2A4DDB5B32,20190807094420
103.807626838954,1.27336828250285,Telok Blangah Drive Blk 79 (Telok Blangah Food Centre),HUP Standard Upgrading,79,1.27342999,Existing,16/9/2019,,,40,,West,103.8076782,,0,,28428.13,16/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1262153497855.jpg,,,I,Completed,,20/8/2005,25140.71,Telok Blangah Drive,100079,"Situated directly opposite the Telok Blangah Community Centre, the hawker centre is a convenient location where residents of Telok Blangah can get to enjoy palatable local cuisines at affordable rates from the 40 cooked food stalls.",,"Blk 79, Telok Blangah Drive, Singapore 100079",47E27FD7CA68DF47,20190807094420
103.807943567416,1.27391379857001,Telok Blangah Drive Blk 82 (Telok Blangah Market),HUP Standard Upgrading,82,1.27398002,Existing,16/9/2019,,,0,,West,103.8079987,,144,,28488.45,16/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1262153608307.jpg,,,I,Completed,,29/11/2011,25175.96,Telok Blangah Drive,100082,"Built in 1972, the standalone market at Blk 82 Telok Blangah Drive offers a variety of fresh produce where residents can fulfill their marketing needs. Comprises 144 market stalls.",,"Blk 82, Telok Blangah Drive, Singapore 100082",1EB09A223E6724F0,20190807094420
103.82211725658,1.27271579716508,Telok Blangah Rise Blk 36 (Telok Blangah Rise Market),HUP Standard Upgrading,36,1.27266002,Existing,8/7/2019,,,32,,West,103.8221283,,103,,28355.97,8/7/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1267858653663.jpg,,,I,Completed,,20/10/2010,26753.38,Telok Blangah Rise,090036,"Located near the scenic Mount Faber Park, the hawker centre has been serving the dining and marketing needs of residents in the vicinity since the 1970s.",,"Blk 36, Telok Blangah Rise, Singapore 090036",336A650EFF15D310,20190807094420
103.839231344066,1.36678764523637,Ang Mo Kio Ave 1 Blk 226D (Kebun Baru Market and Food Centre),HUP Standard Upgrading,226D,1.36695004,Existing,9/9/2019,,,10,,North,103.8391876,,101,,38757.950000000004,9/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1262154827180.jpg,,,I,Completed,,20/1/2010,28658.02,Ang Mo Kio Ave 1,564226,"Located next to a food centre, the hawker centre at Block 226D Ang Mo Kio Ave 1 serves the marketing and dining needs of residents living in the Kebun Baru area. The centre was upgraded in 2010 and consists predominantly of market stalls.",,"Blk 226D, Ang Mo Kio Ave 1, Singapore 564226",0177924BC85A5660,20190807094420
103.855369790045,1.36276891777383,Ang Mo Kio Ave 10 Blk 409 (Teck Ghee Square),HUP Standard Upgrading,409,1.36273003,Existing,2/9/2019,,,40,,North,103.8553772,,148,,38313.590000000004,3/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1275538704472.jpg,,,I,Completed,,28/11/2011,30454.04,Ang Mo Kio Ave 10,560409,"Also known as Teck Ghee Square, it is one of the three hawker centres that are situated along Ang Mo Kio Ave 10. Built in 1979, the hawker centre comprises 40 cooked food stalls and 148 market stalls.",,"Blk 409, Ang Mo Kio Ave 10, Singapore 560409",6728AD945B896656,20190807094420
103.854482811591,1.37276992816898,Ang Mo Kio Ave 10 Blk 527 (Cheng San Market and Cooked Food Centre),HUP Reconfiguration,527,1.37270999,Existing,2/9/2019,,,50,,North,103.8544464,,100,,39419.450000000004,3/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1265165592824.jpg,,,I,Completed,,21/2/2004,30355.32,Ang Mo Kio Ave 10,560527,"Commonly known as Cheng San Market and Cooked Food Centre, Blk 527 Ang Mo Kio Ave 10 is one of the three hawker centres located along Ang Mo Kio Ave 10. The hawker centre was built in 1979 to serve the dining and marketing needs of nearby residents. Upgraded in 2004, it houses 50 cooked food stalls and 100 market stalls.",,"Blk 527, Ang Mo Kio Ave 10, Singapore 560527",465873405056CD83,20190807094420
103.839214290038,1.37448912101909,Ang Mo Kio Ave 4 Blk 160/162 (Mayflower Market),HUP Standard Upgrading,160/162,1.37460005,Existing,2/9/2019,,,40,,North,103.839241,,84,,39609.54,2/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1265165416622.jpg,,,I,Completed,,31/12/2008,28656.12,Ang Mo Kio Ave 4,560160,"Commonly known as Mayflower Market, the hawker centre was built in 1981. It comprises 40 cooked food stalls and 84 market stalls to serve the marketing and dining needs of residents.",,"Blk 160/162, Ang Mo Kio Ave 4, Singapore 560160/560162",546287EB209E0DD4,20190807094420
103.840682307297,1.38102486670548,Ang Mo Kio Ave 4 Blk 628 (Ang Mo Kio 628 Market),HUP Rebuilding,628,1.38066268,Existing,16/9/2019,,,52,,North,103.8407516,,166,,40332.23,17/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/blk-628-ang-mo-kio-ave-4.jpg,,,I,Completed,,16/12/2009,28819.49,Ang Mo Kio Ave 4,560628,"Originally built in 1979, the hawker centre is located opposite Yio Chu Kang CC and near schools, temples and residential flats.   After the upgrading in 2010, the rebuilt centre consists of  52 cooked food stalls and 166 market stalls to serve the marketingand dining needs of patrons.",,"Blk 628, Ang Mo Kio Ave 4, Singapore 560628",CE6A36B451D63E1B,20190807094420
103.915761950557,1.30577514781108,Marine Terrace Blk 50A (50A Marine Terrace),HUP Standard Upgrading,50A,1.30580998,Existing,9/9/2019,,,24,,East,103.9157867,,87,,32011.65,10/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1262153165514.jpg,,,I,Completed,,22/12/2008,37175.19,Marine Terrace,441050,Built in 1975 to serve the residents living within the Marine Terrace estate. The hawker centre is located just next to the Marine Parade Town Council. Comprises 24 cooked food stalls and 87 market stalls.,,"Blk 50A, Marine Terrace, Singapore 441050",6834B490EC046E1C,20190807094420
103.848973726501,1.28159564281228,Market Street Interim Hawker Centre,Interim Centre,5,1.28156793,Existing,14/9/2019,,,53,,Central,103.8488473,,0,,29337.86,14/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1262225979894.jpg,,,,Completed,Market Street Interim Hawker Centre,24/5/2017,29742.29,Cross Street,048418,Due to the redevelopment of Market Street Food Centre (Golden Shoe Carpark) an interim hawker centre has been built to ensure continuity of stallholders' business and availability of affordable food options for patrons in the vicinity.  The interim centre commenced operations on 1 Aug 2017.,,"5, Cross Street, Singapore 048148",2120FA825D17E4E1,20190807094420
103.777203165702,1.44388181695611,Marsiling Lane Blk 20/21,HUP Standard Upgrading,20/21,1.44398999,Existing,2/9/2019,,,52,,North,103.7772598,,112,,47282.71,3/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1262152527264.jpg,,,I,Completed,,2/3/2009,21755.23,Marsiling Lane,730020,"Built in 1975, the hawker centre at Blk 20/21 Marsiling Road houses 52 cooked food stalls and 112 market stalls.  Upgraded in 2009.",,"Blk 20/21, Marsiling Lane, Singapore 730020/730021",F48BB5AA128EC7AE,20190807094420
103.779784899996,1.43353885680037,Marsiling Mall Hawker Centre,New Replacement Centre,4,1.433543,Existing (new),9/9/2019,,,70,,North,103.779881,hawker centre/supermarket/shops,0,4/9/2015,46139.03,9/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/mmhc.jpg,,,,,Marsiling Mall,2017,22042.510000000002,Woodlands Street 12,738623,"Built in 2017, and located close to the heart of Woodlands, Marsiling Mall Hawker Centre offers residents convenient access to a variety of good and affordable hawker food. This hawker centre is also situated adjacent to Woodlands Sports Centre, bringing hawker food to the doorstep of sports facility users.",1/1/2016,"Blk 4,Woodlands St 12,Singapore 738623",67D9A36BA2461D1B,20190807094420
103.855137696535,1.32294306204189,Whampoa Drive Blk 90 (Whampoa Drive Makan Place/Whampoa Food Centre),HUP Standard Upgrading,90,1.32314003,Existing,9/9/2019,,,80,,Central,103.8550415,,12,,33909.85,11/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1262154207158.jpg,,,I,Completed,,25/10/2007,30428.25,Whampoa Drive,320090,"Known also as Whampoa Drive Makan Place, this is one hawker centre in Singapore which has become inceasingly famous over the years. Patrons can easily find popular stalls serving up excellent dishes to satisfy their palate. Be prepared to wait during peak hours as the premise is packed with diners!",,"Blk 90, Whampoa Drive, Singapore 320090",16F08FA035A605E1,20190807094420
103.854211645499,1.30100146521405,Queen Street Blk 270 (Albert Centre),HUP Standard Upgrading,270,1.30112004,Existing,16/9/2019,,,86,,Central,103.8541412,,148,,31483.66,17/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1267850253199.jpg,,,I,Completed,,26/11/2009,30325.21,Queen Street,180270,"Strategically located near places of interests like the famous Guan Yin Temple and Bugis Village, the hawker centre is popular with both locals and tourists alike. A wide array of good local cuisines is served by well-known stalls operating at the hawker centre.  The hawker centre is also famous for dried seafood items and textiles, sold at the lock-up stalls withiin the market section.",,"Blk 270, Queen Street, Singapore 180270",0906CEDC3E25B091,20190821083118
103.828994204342,1.37238494002145,Sembawang Hills Food Centre (Jalan Leban Food Centre),HUP Standard Upgrading,590,1.37241995,Existing,8/7/2019,,,36,,North,103.8290329,,0,,39376.87,8/7/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1262155861677.jpg,,,I,Completed,,26/2/2003,27518.75,Upper Thomson Road,574419,"Built in 1974, this centre is nestled along Upper Thomson Road and offers a wide variety of food such as Fish / Seafood Soup, Char Kway Teow, Ngoh Hiang, Pasta etc.  The centre comprises 36 cooked food stalls.",,"590, Upper Thomson Road, Singapore 574419",6CC20791B41DAEA2,20190625150818
103.939726160039,1.35386211773287,Our Tampines Hub,New Centre,51,1.352983,Existing (new),24/3/2019,,,42,,East,103.940231,hawker centre/ community club  offices/regional library/heritage centre/swimming complex/sports facilities/branch hawker centre/office/national arts council/hometeam ns clubhouse/family medical centre/senior care centre,0,7/5/2014,37328.97,26/3/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/our-tampines-hub.jpg,,,,,Our Tampines Hub,2016,39841.96,Tampines Avenue 4,528523,"Built in 2016, the hawker centre at Our Tampines Hub (OTH) consists of 42 cooked food stalls and allows patrons of all ages to enjoy affordable food in a pleasant dining environment.  Located at the 1st storey of OTH, the naturally ventilated hawker centre is designed to be family-friendly with features such as child-friendly toilet facilities and family-friendly seating. It is also designed with built-in tray return facilities at accessible locations to allow patrons to return their trays with ease.  Being the first 24-hour hawker centre in Tampines, it provides residents with all-day affordable dining options.",1/8/2013,"Blk 51, Tampines Ave 4, Singapore 529684",17E2D59B75F502DB,20190828150818
103.851999137527,1.33454816495637,Toa Payoh Lorong 4 Blk 74 (Toa Payoh Vista Market),HUP Reconfiguration,74,1.33462,Existing,27/5/2019,,,10,,Central,103.8520584,,80,,35193.08,27/5/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1262226848493.jpg,,,I,<R&R> 02/09/2019 to 02/11/2019,,1/11/2004,30078.95,Lorong 4 Toa Payoh,310074,"Built in 1968, the hawker centre at Blk 74 Lorong 4 Toa Payoh comprises 10 cooked food stalls and 80 market stalls. Located near to Toa Payoh central and HDB Hub.",,"Blk 74, Lorong 4 Toa Payoh, Singapore 310074",0F387A4A4FC35D2B,20190828150818
103.804489277779,1.28629777221659,Bukit Merah Lane 1 Blk 120 (Alexandra Village Food Centre),HUP Standard Upgrading,120,1.28636003,Existing,16/9/2019,,,88,,West,103.8045502,,0,,29857.81,16/9/2019,http://www.nea.gov.sg/images/default-source/Hawker-Centres-Division/resize_1267852344747.jpg,,,I,Completed,,15/11/2010,24791.54,Bukit Merah Lane 1,150120,"Opposite the Queenstown Shopping Centre, the hawker centre, also commonly known as Alexandra Food Village, is home to a number of ""yummylicious"" local dishes such as Chicken Rice, Claypot Laksa, Bak Ku Teh etc.",,"Blk 120, Bukit Merah Lane, Singapore 150120",98A3C26DAD67A9C7,20190807094420
